0.000	 0.000000	 3.481474	 0.840012
1.000	 0.000000	 3.481474	 0.840012
2.000	 0.000000	 3.481474	 0.840012
3.000	 0.000000	 3.481474	 0.840012
4.000	 0.000000	 3.481474	 0.840012
5.000	 0.000000	 3.481474	 0.840012
6.000	 0.000000	 3.481474	 0.840012
7.000	 0.000000	 3.481474	 0.840012
8.000	 0.000000	 3.481474	 0.840012
9.000	 0.000000	 3.481474	 0.840012
10.000	 0.000000	 3.481474	 0.840012
11.000	 0.000000	 3.481474	 0.840012
12.000	 0.000000	 3.481474	 0.840012
13.000	 0.000000	 3.481474	 0.840012
14.000	 0.000000	 3.481474	 0.840012
15.000	 0.000000	 3.481474	 0.840012
16.000	 0.000000	 3.481474	 0.840012
17.000	 0.000000	 3.481474	 0.840012
18.000	 0.000000	 3.481474	 0.840012
19.000	 0.000000	 3.481474	 0.840012
20.000	 0.000000	 3.481474	 0.840012
21.000	 0.000000	 3.481474	 0.840012
22.000	 0.000000	 3.481474	 0.840012
23.000	 0.000000	 3.481474	 0.840012
24.000	 0.000000	 3.481474	 0.840012
25.000	 0.000000	 3.481474	 0.840012
26.000	 0.000000	 3.481474	 0.840012
27.000	 0.000000	 3.481474	 0.840012
28.000	 0.000000	 3.481474	 0.840012
29.000	 0.000000	 3.481474	 0.840012
30.000	 0.000000	 3.481474	 0.840012
31.000	 0.000000	 3.481474	 0.840012
32.000	 0.000000	 3.481474	 0.840012
33.000	 0.000000	 3.481474	 0.840012
34.000	 0.000000	 3.481474	 0.840012
35.000	 0.000000	 3.481474	 0.840012
36.000	 0.000000	 3.481474	 0.840012
37.000	 0.000000	 3.481474	 0.840012
38.000	 0.000000	 3.481474	 0.840012
39.000	 0.000000	 3.481474	 0.840012
40.000	 0.000000	 3.481474	 0.840012
41.000	 0.000000	 3.481474	 0.840012
42.000	 0.000000	 3.481474	 0.840012
43.000	 0.000000	 3.481474	 0.840012
44.000	 0.000000	 3.481474	 0.840012
45.000	 0.000000	 3.481474	 0.840012
46.000	 0.000000	 3.481474	 0.840012
47.000	 0.000000	 3.481474	 0.840012
48.000	 0.000000	 3.481474	 0.840012
49.000	 0.000000	 3.481474	 0.840012
50.000	 0.000000	 3.481474	 0.840012
51.000	 0.000000	 3.481474	 0.840012
52.000	 0.000000	 3.481474	 0.840012
53.000	 0.000000	 3.481474	 0.840012
54.000	 0.000000	 3.481474	 0.840012
55.000	 0.000000	 3.481474	 0.840011
56.000	 0.000000	 3.481474	 0.840011
57.000	 0.000000	 3.481474	 0.840011
58.000	 0.000000	 3.481474	 0.840011
59.000	 0.000000	 3.481474	 0.840011
60.000	 0.000000	 3.481474	 0.840011
61.000	 0.000000	 3.481474	 0.840011
62.000	 0.000000	 3.481474	 0.840011
63.000	 0.000000	 3.481474	 0.840011
64.000	 0.000000	 3.481474	 0.840011
65.000	 0.000000	 3.481474	 0.840011
66.000	 0.000000	 3.481474	 0.840011
67.000	 0.000000	 3.481474	 0.840011
68.000	 0.000000	 3.481474	 0.840011
69.000	 0.000000	 3.481474	 0.840011
70.000	 0.000000	 3.481474	 0.840011
71.000	 0.000000	 3.481474	 0.840011
72.000	 0.000000	 3.481474	 0.840011
73.000	 0.000000	 3.481474	 0.840011
74.000	 0.000000	 3.481474	 0.840011
75.000	 0.000000	 3.481474	 0.840011
76.000	 0.000000	 3.481474	 0.840011
77.000	 0.000000	 3.481474	 0.840011
78.000	 0.000000	 3.481474	 0.840011
79.000	 0.000000	 3.481474	 0.840011
80.000	 0.000000	 3.481474	 0.840011
81.000	 0.000000	 3.481474	 0.840011
82.000	 0.000000	 3.481474	 0.840011
83.000	 0.000000	 3.481474	 0.840011
84.000	 0.000000	 3.481474	 0.840011
85.000	 0.000000	 3.481474	 0.840011
86.000	 0.000000	 3.481474	 0.840011
87.000	 0.000000	 3.481474	 0.840011
88.000	 0.000000	 3.481474	 0.840011
89.000	 0.000000	 3.481474	 0.840011
90.000	 0.000000	 3.481474	 0.840011
91.000	 0.000000	 3.481474	 0.840011
92.000	 0.000000	 3.481474	 0.840011
93.000	 0.000000	 3.481474	 0.840011
94.000	 0.000000	 3.481474	 0.840011
95.000	 0.000000	 3.481474	 0.840011
96.000	 0.000000	 3.481474	 0.840011
97.000	 0.000000	 3.481474	 0.840011
98.000	 0.000000	 3.481474	 0.840011
99.000	 0.000000	 3.481474	 0.840011
100.000	 0.000000	 3.481474	 0.840011
101.000	 0.000000	 3.481474	 0.840011
102.000	 0.000000	 3.481474	 0.840011
103.000	 0.000000	 3.481474	 0.840011
104.000	 0.000000	 3.481474	 0.840011
105.000	 0.000000	 3.481474	 0.840011
106.000	 0.000000	 3.481474	 0.840011
107.000	 0.000000	 3.481474	 0.840011
108.000	 0.000000	 3.481474	 0.840011
109.000	 0.000000	 3.481474	 0.840011
110.000	 0.000000	 3.481474	 0.840011
111.000	 0.000000	 3.481474	 0.840011
112.000	 0.000000	 3.481474	 0.840011
113.000	 0.000000	 3.481474	 0.840011
114.000	 0.000000	 3.481474	 0.840011
115.000	 0.000000	 3.481474	 0.840011
116.000	 0.000000	 3.481474	 0.840011
117.000	 0.000000	 3.481474	 0.840011
118.000	 0.000000	 3.481474	 0.840011
119.000	 0.000000	 3.481474	 0.840011
120.000	 0.000000	 3.481474	 0.840011
121.000	 0.000000	 3.481474	 0.840011
122.000	 0.000000	 3.481474	 0.840011
123.000	 0.000000	 3.481474	 0.840011
124.000	 0.000000	 3.481474	 0.840012
125.000	 0.000000	 3.481474	 0.840012
126.000	 0.000000	 3.481474	 0.840012
127.000	 0.000000	 3.481474	 0.840012
128.000	 0.000000	 3.481474	 0.840012
129.000	 0.000000	 3.481474	 0.840012
130.000	 0.000000	 3.481474	 0.840012
131.000	 0.000000	 3.481474	 0.840012
132.000	 0.000000	 3.481474	 0.840012
133.000	 0.000000	 3.481474	 0.840012
134.000	 0.000000	 3.481474	 0.840012
135.000	 0.000000	 3.481474	 0.840012
136.000	 0.000000	 3.481474	 0.840012
137.000	 0.000000	 3.481474	 0.840012
138.000	 0.000000	 3.481474	 0.840012
139.000	 0.000000	 3.481474	 0.840012
140.000	 0.000000	 3.481474	 0.840012
141.000	 0.000000	 3.481474	 0.840012
142.000	 0.000000	 3.481474	 0.840012
143.000	 0.000000	 3.481474	 0.840012
144.000	 0.000000	 3.481474	 0.840012
145.000	 0.000000	 3.481474	 0.840012
146.000	 0.000000	 3.481474	 0.840012
147.000	 0.000000	 3.481474	 0.840012
148.000	 0.000000	 3.481474	 0.840012
149.000	 0.000000	 3.481474	 0.840012
150.000	 0.000000	 3.481474	 0.840012
151.000	 0.000000	 3.481474	 0.840012
152.000	 0.000000	 3.481474	 0.840012
153.000	 0.000000	 3.481474	 0.840012
154.000	 0.000000	 3.481474	 0.840012
155.000	 0.000000	 3.481474	 0.840012
156.000	 0.000000	 3.481474	 0.840012
157.000	 0.000000	 3.481474	 0.840012
158.000	 0.000000	 3.481474	 0.840012
159.000	 0.000000	 3.481474	 0.840012
160.000	 0.000000	 3.481474	 0.840012
161.000	 0.000000	 3.481474	 0.840012
162.000	 0.000000	 3.481474	 0.840012
163.000	 0.000000	 3.481474	 0.840012
164.000	 0.000000	 3.481474	 0.840012
165.000	 0.000000	 3.481474	 0.840012
166.000	 0.000000	 3.481474	 0.840012
167.000	 0.000000	 3.481474	 0.840012
168.000	 0.000000	 3.481474	 0.840012
169.000	 0.000000	 3.481474	 0.840012
170.000	 0.000000	 3.481474	 0.840012
171.000	 0.000000	 3.481474	 0.840012
172.000	 0.000000	 3.481474	 0.840012
173.000	 0.000000	 3.481474	 0.840012
174.000	 0.000000	 3.481474	 0.840012
175.000	 0.000000	 3.481474	 0.840012
176.000	 0.000000	 3.481474	 0.840012
177.000	 0.000000	 3.481474	 0.840012
178.000	 0.000000	 3.481474	 0.840012
179.000	 0.000000	 3.481474	 0.840012
180.000	 0.000000	 3.481474	 0.840012
181.000	 0.000000	 3.481474	 0.840012
182.000	 0.000000	 3.481474	 0.840012
183.000	 0.000000	 3.481474	 0.840012
184.000	 0.000000	 3.481474	 0.840012
